progressBlock,color,progressColor,ans,conceptFr,expCountry,ID
1,BK,1,28,sécurité,mdg1,2024129-1029-53236
1,DG,2,74,sécurité,mdg1,2024129-1029-53236
1,SG,3,65,sécurité,mdg1,2024129-1029-53236
1,LP,4,4,sécurité,mdg1,2024129-1029-53236
1,LR,5,3,sécurité,mdg1,2024129-1029-53236
1,SY,6,85,sécurité,mdg1,2024129-1029-53236
1,WH,7,81,sécurité,mdg1,2024129-1029-53236
1,LH,8,80,sécurité,mdg1,2024129-1029-53236
1,DB,9,4,sécurité,mdg1,2024129-1029-53236
1,SB,10,5,sécurité,mdg1,2024129-1029-53236
1,MB,11,0,sécurité,mdg1,2024129-1029-53236
1,DY,12,0,sécurité,mdg1,2024129-1029-53236
1,A1,13,5,sécurité,mdg1,2024129-1029-53236
1,SH,14,95,sécurité,mdg1,2024129-1029-53236
1,MC,15,0,sécurité,mdg1,2024129-1029-53236
1,A2,16,3,sécurité,mdg1,2024129-1029-53236
1,LY,17,36,sécurité,mdg1,2024129-1029-53236
1,DO,18,60,sécurité,mdg1,2024129-1029-53236
1,DH,19,34,sécurité,mdg1,2024129-1029-53236
1,MY,20,79,sécurité,mdg1,2024129-1029-53236
1,LO,21,40,sécurité,mdg1,2024129-1029-53236
1,DC,22,0,sécurité,mdg1,2024129-1029-53236
1,MO,23,63,sécurité,mdg1,2024129-1029-53236
1,SP,24,0,sécurité,mdg1,2024129-1029-53236
1,MR,25,3,sécurité,mdg1,2024129-1029-53236
1,DP,26,0,sécurité,mdg1,2024129-1029-53236
1,MH,27,0,sécurité,mdg1,2024129-1029-53236
1,LB,28,11,sécurité,mdg1,2024129-1029-53236
1,SO,29,65,sécurité,mdg1,2024129-1029-53236
1,DR,30,0,sécurité,mdg1,2024129-1029-53236
1,LC,31,1,sécurité,mdg1,2024129-1029-53236
1,MP,32,0,sécurité,mdg1,2024129-1029-53236
1,A3,33,78,sécurité,mdg1,2024129-1029-53236
1,SR,34,0,sécurité,mdg1,2024129-1029-53236
1,SC,35,0,sécurité,mdg1,2024129-1029-53236
1,LG,36,41,sécurité,mdg1,2024129-1029-53236
1,MG,37,55,sécurité,mdg1,2024129-1029-53236
2,MP,1,0,triste,mdg1,2024129-1029-53236
2,SO,2,0,triste,mdg1,2024129-1029-53236
2,SG,3,0,triste,mdg1,2024129-1029-53236
2,SC,4,14,triste,mdg1,2024129-1029-53236
2,A1,5,62,triste,mdg1,2024129-1029-53236
2,LC,6,32,triste,mdg1,2024129-1029-53236
2,LG,7,34,triste,mdg1,2024129-1029-53236
2,A3,8,26,triste,mdg1,2024129-1029-53236
2,DY,9,0,triste,mdg1,2024129-1029-53236
2,LO,10,1,triste,mdg1,2024129-1029-53236
2,MR,11,14,triste,mdg1,2024129-1029-53236
2,BK,12,99,triste,mdg1,2024129-1029-53236
2,MO,13,0,triste,mdg1,2024129-1029-53236
2,LR,14,0,triste,mdg1,2024129-1029-53236
2,MY,15,0,triste,mdg1,2024129-1029-53236
2,DO,16,2,triste,mdg1,2024129-1029-53236
2,SB,17,0,triste,mdg1,2024129-1029-53236
2,MB,18,1,triste,mdg1,2024129-1029-53236
2,DB,19,1,triste,mdg1,2024129-1029-53236
2,LY,20,0,triste,mdg1,2024129-1029-53236
2,LB,21,1,triste,mdg1,2024129-1029-53236
2,DP,22,0,triste,mdg1,2024129-1029-53236
2,SP,23,0,triste,mdg1,2024129-1029-53236
2,SY,24,0,triste,mdg1,2024129-1029-53236
2,SH,25,0,triste,mdg1,2024129-1029-53236
2,MC,26,0,triste,mdg1,2024129-1029-53236
2,SR,27,10,triste,mdg1,2024129-1029-53236
2,LP,28,0,triste,mdg1,2024129-1029-53236
2,A2,29,67,triste,mdg1,2024129-1029-53236
2,DC,30,1,triste,mdg1,2024129-1029-53236
2,LH,31,0,triste,mdg1,2024129-1029-53236
2,DR,32,0,triste,mdg1,2024129-1029-53236
2,WH,33,22,triste,mdg1,2024129-1029-53236
2,MH,34,0,triste,mdg1,2024129-1029-53236
2,MG,35,0,triste,mdg1,2024129-1029-53236
2,DH,36,0,triste,mdg1,2024129-1029-53236
2,DG,37,0,triste,mdg1,2024129-1029-53236
3,DP,1,0,banane,mdg1,2024129-1029-53236
3,MR,2,0,banane,mdg1,2024129-1029-53236
3,LC,3,4,banane,mdg1,2024129-1029-53236
3,LG,4,19,banane,mdg1,2024129-1029-53236
3,SH,5,100,banane,mdg1,2024129-1029-53236
3,BK,6,26,banane,mdg1,2024129-1029-53236
3,LY,7,73,banane,mdg1,2024129-1029-53236
3,DR,8,4,banane,mdg1,2024129-1029-53236
3,MH,9,25,banane,mdg1,2024129-1029-53236
3,MP,10,0,banane,mdg1,2024129-1029-53236
3,SC,11,0,banane,mdg1,2024129-1029-53236
3,DH,12,40,banane,mdg1,2024129-1029-53236
3,A1,13,0,banane,mdg1,2024129-1029-53236
3,LO,14,1,banane,mdg1,2024129-1029-53236
3,SB,15,0,banane,mdg1,2024129-1029-53236
3,LB,16,0,banane,mdg1,2024129-1029-53236
3,DY,17,1,banane,mdg1,2024129-1029-53236
3,MC,18,0,banane,mdg1,2024129-1029-53236
3,LR,19,0,banane,mdg1,2024129-1029-53236
3,MB,20,1,banane,mdg1,2024129-1029-53236
3,A3,21,1,banane,mdg1,2024129-1029-53236
3,SO,22,0,banane,mdg1,2024129-1029-53236
3,A2,23,1,banane,mdg1,2024129-1029-53236
3,DO,24,0,banane,mdg1,2024129-1029-53236
3,WH,25,0,banane,mdg1,2024129-1029-53236
3,DG,26,37,banane,mdg1,2024129-1029-53236
3,MY,27,2,banane,mdg1,2024129-1029-53236
3,LP,28,0,banane,mdg1,2024129-1029-53236
3,SP,29,0,banane,mdg1,2024129-1029-53236
3,DC,30,0,banane,mdg1,2024129-1029-53236
3,SR,31,0,banane,mdg1,2024129-1029-53236
3,SG,32,100,banane,mdg1,2024129-1029-53236
3,MG,33,0,banane,mdg1,2024129-1029-53236
3,SY,34,99,banane,mdg1,2024129-1029-53236
3,DB,35,0,banane,mdg1,2024129-1029-53236
3,LH,36,1,banane,mdg1,2024129-1029-53236
3,MO,37,0,banane,mdg1,2024129-1029-53236
4,MP,1,0,foudre,mdg1,2024129-1029-53236
4,MY,2,0,foudre,mdg1,2024129-1029-53236
4,WH,3,60,foudre,mdg1,2024129-1029-53236
4,DP,4,0,foudre,mdg1,2024129-1029-53236
4,LB,5,26,foudre,mdg1,2024129-1029-53236
4,DB,6,0,foudre,mdg1,2024129-1029-53236
4,LH,7,0,foudre,mdg1,2024129-1029-53236
4,DG,8,0,foudre,mdg1,2024129-1029-53236
4,DC,9,0,foudre,mdg1,2024129-1029-53236
4,MB,10,0,foudre,mdg1,2024129-1029-53236
4,SY,11,0,foudre,mdg1,2024129-1029-53236
4,LP,12,0,foudre,mdg1,2024129-1029-53236
4,MG,13,0,foudre,mdg1,2024129-1029-53236
4,LY,14,0,foudre,mdg1,2024129-1029-53236
4,MC,15,0,foudre,mdg1,2024129-1029-53236
4,DR,16,0,foudre,mdg1,2024129-1029-53236
4,SC,17,0,foudre,mdg1,2024129-1029-53236
4,SB,18,0,foudre,mdg1,2024129-1029-53236
4,A2,19,74,foudre,mdg1,2024129-1029-53236
4,A1,20,64,foudre,mdg1,2024129-1029-53236
4,MH,21,0,foudre,mdg1,2024129-1029-53236
4,SR,22,0,foudre,mdg1,2024129-1029-53236
4,DH,23,0,foudre,mdg1,2024129-1029-53236
4,MO,24,0,foudre,mdg1,2024129-1029-53236
4,SP,25,0,foudre,mdg1,2024129-1029-53236
4,DY,26,0,foudre,mdg1,2024129-1029-53236
4,SG,27,0,foudre,mdg1,2024129-1029-53236
4,LG,28,0,foudre,mdg1,2024129-1029-53236
4,SO,29,0,foudre,mdg1,2024129-1029-53236
4,SH,30,0,foudre,mdg1,2024129-1029-53236
4,LO,31,0,foudre,mdg1,2024129-1029-53236
4,BK,32,90,foudre,mdg1,2024129-1029-53236
4,DO,33,0,foudre,mdg1,2024129-1029-53236
4,MR,34,0,foudre,mdg1,2024129-1029-53236
4,LC,35,0,foudre,mdg1,2024129-1029-53236
4,LR,36,1,foudre,mdg1,2024129-1029-53236
4,A3,37,0,foudre,mdg1,2024129-1029-53236
5,MY,1,0,ouragan,mdg1,2024129-1029-53236
5,SH,2,0,ouragan,mdg1,2024129-1029-53236
5,MO,3,1,ouragan,mdg1,2024129-1029-53236
5,SR,4,1,ouragan,mdg1,2024129-1029-53236
5,SC,5,100,ouragan,mdg1,2024129-1029-53236
5,DR,6,0,ouragan,mdg1,2024129-1029-53236
5,MB,7,100,ouragan,mdg1,2024129-1029-53236
5,DB,8,99,ouragan,mdg1,2024129-1029-53236
5,LC,9,66,ouragan,mdg1,2024129-1029-53236
5,LR,10,0,ouragan,mdg1,2024129-1029-53236
5,DC,11,0,ouragan,mdg1,2024129-1029-53236
5,DY,12,0,ouragan,mdg1,2024129-1029-53236
5,SY,13,0,ouragan,mdg1,2024129-1029-53236
5,A2,14,57,ouragan,mdg1,2024129-1029-53236
5,A1,15,0,ouragan,mdg1,2024129-1029-53236
5,LG,16,0,ouragan,mdg1,2024129-1029-53236
5,LO,17,0,ouragan,mdg1,2024129-1029-53236
5,DG,18,0,ouragan,mdg1,2024129-1029-53236
5,LY,19,0,ouragan,mdg1,2024129-1029-53236
5,MR,20,0,ouragan,mdg1,2024129-1029-53236
5,BK,21,0,ouragan,mdg1,2024129-1029-53236
5,DP,22,0,ouragan,mdg1,2024129-1029-53236
5,MG,23,0,ouragan,mdg1,2024129-1029-53236
5,SO,24,0,ouragan,mdg1,2024129-1029-53236
5,SG,25,0,ouragan,mdg1,2024129-1029-53236
5,DO,26,0,ouragan,mdg1,2024129-1029-53236
5,SP,27,0,ouragan,mdg1,2024129-1029-53236
5,MP,28,0,ouragan,mdg1,2024129-1029-53236
5,LB,29,0,ouragan,mdg1,2024129-1029-53236
5,MC,30,0,ouragan,mdg1,2024129-1029-53236
5,DH,31,0,ouragan,mdg1,2024129-1029-53236
5,MH,32,0,ouragan,mdg1,2024129-1029-53236
5,A3,33,0,ouragan,mdg1,2024129-1029-53236
5,SB,34,98,ouragan,mdg1,2024129-1029-53236
5,WH,35,0,ouragan,mdg1,2024129-1029-53236
5,LH,36,0,ouragan,mdg1,2024129-1029-53236
5,LP,37,0,ouragan,mdg1,2024129-1029-53236
6,DY,1,0,carotte,mdg1,2024129-1029-53236
6,DB,2,0,carotte,mdg1,2024129-1029-53236
6,SH,3,0,carotte,mdg1,2024129-1029-53236
6,LB,4,0,carotte,mdg1,2024129-1029-53236
6,SG,5,0,carotte,mdg1,2024129-1029-53236
6,LR,6,0,carotte,mdg1,2024129-1029-53236
6,DH,7,0,carotte,mdg1,2024129-1029-53236
6,DP,8,1,carotte,mdg1,2024129-1029-53236
6,DR,9,0,carotte,mdg1,2024129-1029-53236
6,MO,10,100,carotte,mdg1,2024129-1029-53236
6,SC,11,1,carotte,mdg1,2024129-1029-53236
6,MY,12,72,carotte,mdg1,2024129-1029-53236
6,WH,13,0,carotte,mdg1,2024129-1029-53236
6,DC,14,0,carotte,mdg1,2024129-1029-53236
6,MH,15,0,carotte,mdg1,2024129-1029-53236
6,LO,16,70,carotte,mdg1,2024129-1029-53236
6,A2,17,0,carotte,mdg1,2024129-1029-53236
6,SR,18,0,carotte,mdg1,2024129-1029-53236
6,SO,19,99,carotte,mdg1,2024129-1029-53236
6,MC,20,1,carotte,mdg1,2024129-1029-53236
6,A1,21,0,carotte,mdg1,2024129-1029-53236
6,LH,22,0,carotte,mdg1,2024129-1029-53236
6,MG,23,1,carotte,mdg1,2024129-1029-53236
6,DG,24,0,carotte,mdg1,2024129-1029-53236
6,LY,25,0,carotte,mdg1,2024129-1029-53236
6,DO,26,0,carotte,mdg1,2024129-1029-53236
6,MB,27,0,carotte,mdg1,2024129-1029-53236
6,LP,28,0,carotte,mdg1,2024129-1029-53236
6,MR,29,0,carotte,mdg1,2024129-1029-53236
6,SY,30,0,carotte,mdg1,2024129-1029-53236
6,BK,31,0,carotte,mdg1,2024129-1029-53236
6,MP,32,0,carotte,mdg1,2024129-1029-53236
6,LC,33,0,carotte,mdg1,2024129-1029-53236
6,A3,34,0,carotte,mdg1,2024129-1029-53236
6,LG,35,0,carotte,mdg1,2024129-1029-53236
6,SB,36,0,carotte,mdg1,2024129-1029-53236
6,SP,37,0,carotte,mdg1,2024129-1029-53236
7,SP,1,0,paix,mdg1,2024129-1029-53236
7,BK,2,82,paix,mdg1,2024129-1029-53236
7,LO,3,0,paix,mdg1,2024129-1029-53236
7,LG,4,0,paix,mdg1,2024129-1029-53236
7,MG,5,0,paix,mdg1,2024129-1029-53236
7,A1,6,0,paix,mdg1,2024129-1029-53236
7,LB,7,76,paix,mdg1,2024129-1029-53236
7,LH,8,1,paix,mdg1,2024129-1029-53236
7,MP,9,1,paix,mdg1,2024129-1029-53236
7,A2,10,0,paix,mdg1,2024129-1029-53236
7,MC,11,75,paix,mdg1,2024129-1029-53236
7,SH,12,0,paix,mdg1,2024129-1029-53236
7,LP,13,0,paix,mdg1,2024129-1029-53236
7,LY,14,0,paix,mdg1,2024129-1029-53236
7,SC,15,100,paix,mdg1,2024129-1029-53236
7,DH,16,2,paix,mdg1,2024129-1029-53236
7,DR,17,0,paix,mdg1,2024129-1029-53236
7,MH,18,0,paix,mdg1,2024129-1029-53236
7,DP,19,0,paix,mdg1,2024129-1029-53236
7,MY,20,0,paix,mdg1,2024129-1029-53236
7,DG,21,100,paix,mdg1,2024129-1029-53236
7,A3,22,98,paix,mdg1,2024129-1029-53236
7,SY,23,0,paix,mdg1,2024129-1029-53236
7,MR,24,1,paix,mdg1,2024129-1029-53236
7,DO,25,0,paix,mdg1,2024129-1029-53236
7,SO,26,0,paix,mdg1,2024129-1029-53236
7,SR,27,0,paix,mdg1,2024129-1029-53236
7,SB,28,100,paix,mdg1,2024129-1029-53236
7,LC,29,0,paix,mdg1,2024129-1029-53236
7,MO,30,0,paix,mdg1,2024129-1029-53236
7,SG,31,0,paix,mdg1,2024129-1029-53236
7,LR,32,0,paix,mdg1,2024129-1029-53236
7,DY,33,0,paix,mdg1,2024129-1029-53236
7,MB,34,0,paix,mdg1,2024129-1029-53236
7,DB,35,0,paix,mdg1,2024129-1029-53236
7,DC,36,0,paix,mdg1,2024129-1029-53236
7,WH,37,100,paix,mdg1,2024129-1029-53236
8,A1,1,0,tempête de sable,mdg1,2024129-1029-53236
8,DC,2,1,tempête de sable,mdg1,2024129-1029-53236
8,LC,3,0,tempête de sable,mdg1,2024129-1029-53236
8,SB,4,37,tempête de sable,mdg1,2024129-1029-53236
8,MH,5,0,tempête de sable,mdg1,2024129-1029-53236
8,MG,6,0,tempête de sable,mdg1,2024129-1029-53236
8,SC,7,36,tempête de sable,mdg1,2024129-1029-53236
8,LG,8,1,tempête de sable,mdg1,2024129-1029-53236
8,MC,9,0,tempête de sable,mdg1,2024129-1029-53236
8,SO,10,0,tempête de sable,mdg1,2024129-1029-53236
8,DG,11,0,tempête de sable,mdg1,2024129-1029-53236
8,A3,12,86,tempête de sable,mdg1,2024129-1029-53236
8,SP,13,0,tempête de sable,mdg1,2024129-1029-53236
8,WH,14,92,tempête de sable,mdg1,2024129-1029-53236
8,MY,15,0,tempête de sable,mdg1,2024129-1029-53236
8,DY,16,0,tempête de sable,mdg1,2024129-1029-53236
8,A2,17,63,tempête de sable,mdg1,2024129-1029-53236
8,DO,18,0,tempête de sable,mdg1,2024129-1029-53236
8,LO,19,0,tempête de sable,mdg1,2024129-1029-53236
8,MO,20,0,tempête de sable,mdg1,2024129-1029-53236
8,LR,21,0,tempête de sable,mdg1,2024129-1029-53236
8,DP,22,0,tempête de sable,mdg1,2024129-1029-53236
8,SR,23,0,tempête de sable,mdg1,2024129-1029-53236
8,DH,24,0,tempête de sable,mdg1,2024129-1029-53236
8,MB,25,63,tempête de sable,mdg1,2024129-1029-53236
8,MP,26,0,tempête de sable,mdg1,2024129-1029-53236
8,LY,27,0,tempête de sable,mdg1,2024129-1029-53236
8,LH,28,0,tempête de sable,mdg1,2024129-1029-53236
8,DB,29,0,tempête de sable,mdg1,2024129-1029-53236
8,SH,30,0,tempête de sable,mdg1,2024129-1029-53236
8,SY,31,0,tempête de sable,mdg1,2024129-1029-53236
8,MR,32,0,tempête de sable,mdg1,2024129-1029-53236
8,DR,33,0,tempête de sable,mdg1,2024129-1029-53236
8,LB,34,0,tempête de sable,mdg1,2024129-1029-53236
8,BK,35,0,tempête de sable,mdg1,2024129-1029-53236
8,SG,36,0,tempête de sable,mdg1,2024129-1029-53236
8,LP,37,0,tempête de sable,mdg1,2024129-1029-53236
9,SR,1,0,pêche,mdg1,2024129-1029-53236
9,DG,2,1,pêche,mdg1,2024129-1029-53236
9,MB,3,75,pêche,mdg1,2024129-1029-53236
9,DB,4,33,pêche,mdg1,2024129-1029-53236
9,DH,5,0,pêche,mdg1,2024129-1029-53236
9,DR,6,0,pêche,mdg1,2024129-1029-53236
9,SG,7,37,pêche,mdg1,2024129-1029-53236
9,MH,8,0,pêche,mdg1,2024129-1029-53236
9,SC,9,63,pêche,mdg1,2024129-1029-53236
9,MP,10,1,pêche,mdg1,2024129-1029-53236
9,A1,11,0,pêche,mdg1,2024129-1029-53236
9,A2,12,0,pêche,mdg1,2024129-1029-53236
9,WH,13,0,pêche,mdg1,2024129-1029-53236
9,LB,14,0,pêche,mdg1,2024129-1029-53236
9,MC,15,0,pêche,mdg1,2024129-1029-53236
9,BK,16,0,pêche,mdg1,2024129-1029-53236
9,LR,17,0,pêche,mdg1,2024129-1029-53236
9,SH,18,0,pêche,mdg1,2024129-1029-53236
9,DY,19,0,pêche,mdg1,2024129-1029-53236
9,MY,20,0,pêche,mdg1,2024129-1029-53236
9,SP,21,0,pêche,mdg1,2024129-1029-53236
9,DC,22,0,pêche,mdg1,2024129-1029-53236
9,LY,23,0,pêche,mdg1,2024129-1029-53236
9,MR,24,0,pêche,mdg1,2024129-1029-53236
9,LP,25,0,pêche,mdg1,2024129-1029-53236
9,LH,26,0,pêche,mdg1,2024129-1029-53236
9,LC,27,65,pêche,mdg1,2024129-1029-53236
9,SY,28,0,pêche,mdg1,2024129-1029-53236
9,LO,29,0,pêche,mdg1,2024129-1029-53236
9,DO,30,0,pêche,mdg1,2024129-1029-53236
9,A3,31,0,pêche,mdg1,2024129-1029-53236
9,SB,32,75,pêche,mdg1,2024129-1029-53236
9,LG,33,53,pêche,mdg1,2024129-1029-53236
9,MO,34,0,pêche,mdg1,2024129-1029-53236
9,DP,35,0,pêche,mdg1,2024129-1029-53236
9,SO,36,0,pêche,mdg1,2024129-1029-53236
9,MG,37,0,pêche,mdg1,2024129-1029-53236
10,MG,1,99,amour,mdg1,2024129-1029-53236
10,SH,2,0,amour,mdg1,2024129-1029-53236
10,LH,3,0,amour,mdg1,2024129-1029-53236
10,DH,4,0,amour,mdg1,2024129-1029-53236
10,DG,5,35,amour,mdg1,2024129-1029-53236
10,MO,6,0,amour,mdg1,2024129-1029-53236
10,MR,7,99,amour,mdg1,2024129-1029-53236
10,LC,8,34,amour,mdg1,2024129-1029-53236
10,LR,9,62,amour,mdg1,2024129-1029-53236
10,SO,10,0,amour,mdg1,2024129-1029-53236
10,DC,11,0,amour,mdg1,2024129-1029-53236
10,LB,12,0,amour,mdg1,2024129-1029-53236
10,A2,13,2,amour,mdg1,2024129-1029-53236
10,SG,14,0,amour,mdg1,2024129-1029-53236
10,MB,15,0,amour,mdg1,2024129-1029-53236
10,MP,16,0,amour,mdg1,2024129-1029-53236
10,DO,17,0,amour,mdg1,2024129-1029-53236
10,SR,18,100,amour,mdg1,2024129-1029-53236
10,SY,19,0,amour,mdg1,2024129-1029-53236
10,WH,20,99,amour,mdg1,2024129-1029-53236
10,A1,21,0,amour,mdg1,2024129-1029-53236
10,DP,22,0,amour,mdg1,2024129-1029-53236
10,SC,23,0,amour,mdg1,2024129-1029-53236
10,SB,24,0,amour,mdg1,2024129-1029-53236
10,LP,25,0,amour,mdg1,2024129-1029-53236
10,LY,26,1,amour,mdg1,2024129-1029-53236
10,MC,27,0,amour,mdg1,2024129-1029-53236
10,DY,28,0,amour,mdg1,2024129-1029-53236
10,DB,29,0,amour,mdg1,2024129-1029-53236
10,BK,30,40,amour,mdg1,2024129-1029-53236
10,SP,31,1,amour,mdg1,2024129-1029-53236
10,LG,32,0,amour,mdg1,2024129-1029-53236
10,MY,33,0,amour,mdg1,2024129-1029-53236
10,A3,34,0,amour,mdg1,2024129-1029-53236
10,LO,35,0,amour,mdg1,2024129-1029-53236
10,MH,36,0,amour,mdg1,2024129-1029-53236
10,DR,37,100,amour,mdg1,2024129-1029-53236
11,DY,1,0,en colère,mdg1,2024129-1029-53236
11,DO,2,0,en colère,mdg1,2024129-1029-53236
11,LP,3,0,en colère,mdg1,2024129-1029-53236
11,MH,4,0,en colère,mdg1,2024129-1029-53236
11,DG,5,0,en colère,mdg1,2024129-1029-53236
11,A3,6,100,en colère,mdg1,2024129-1029-53236
11,LO,7,62,en colère,mdg1,2024129-1029-53236
11,MR,8,0,en colère,mdg1,2024129-1029-53236
11,SG,9,0,en colère,mdg1,2024129-1029-53236
11,SC,10,0,en colère,mdg1,2024129-1029-53236
11,LY,11,1,en colère,mdg1,2024129-1029-53236
11,SY,12,0,en colère,mdg1,2024129-1029-53236
11,SP,13,0,en colère,mdg1,2024129-1029-53236
11,SO,14,68,en colère,mdg1,2024129-1029-53236
11,DC,15,0,en colère,mdg1,2024129-1029-53236
11,MP,16,0,en colère,mdg1,2024129-1029-53236
11,LG,17,0,en colère,mdg1,2024129-1029-53236
11,LC,18,1,en colère,mdg1,2024129-1029-53236
11,DP,19,0,en colère,mdg1,2024129-1029-53236
11,SR,20,0,en colère,mdg1,2024129-1029-53236
11,SB,21,0,en colère,mdg1,2024129-1029-53236
11,MY,22,55,en colère,mdg1,2024129-1029-53236
11,MG,23,0,en colère,mdg1,2024129-1029-53236
11,A1,24,0,en colère,mdg1,2024129-1029-53236
11,A2,25,0,en colère,mdg1,2024129-1029-53236
11,BK,26,0,en colère,mdg1,2024129-1029-53236
11,MB,27,0,en colère,mdg1,2024129-1029-53236
11,LB,28,0,en colère,mdg1,2024129-1029-53236
11,DH,29,0,en colère,mdg1,2024129-1029-53236
11,DR,30,0,en colère,mdg1,2024129-1029-53236
11,DB,31,0,en colère,mdg1,2024129-1029-53236
11,MO,32,0,en colère,mdg1,2024129-1029-53236
11,SH,33,38,en colère,mdg1,2024129-1029-53236
11,MC,34,0,en colère,mdg1,2024129-1029-53236
11,LH,35,0,en colère,mdg1,2024129-1029-53236
11,WH,36,0,en colère,mdg1,2024129-1029-53236
11,LR,37,0,en colère,mdg1,2024129-1029-53236
12,DP,1,0,heureux,mdg1,2024129-1029-53236
12,LH,2,0,heureux,mdg1,2024129-1029-53236
12,MG,3,34,heureux,mdg1,2024129-1029-53236
12,MP,4,0,heureux,mdg1,2024129-1029-53236
12,SG,5,0,heureux,mdg1,2024129-1029-53236
12,DO,6,0,heureux,mdg1,2024129-1029-53236
12,MY,7,0,heureux,mdg1,2024129-1029-53236
12,LP,8,0,heureux,mdg1,2024129-1029-53236
12,LY,9,0,heureux,mdg1,2024129-1029-53236
12,DY,10,0,heureux,mdg1,2024129-1029-53236
12,BK,11,0,heureux,mdg1,2024129-1029-53236
12,DC,12,0,heureux,mdg1,2024129-1029-53236
12,SB,13,74,heureux,mdg1,2024129-1029-53236
12,LB,14,59,heureux,mdg1,2024129-1029-53236
12,SO,15,0,heureux,mdg1,2024129-1029-53236
12,SC,16,0,heureux,mdg1,2024129-1029-53236
12,DG,17,72,heureux,mdg1,2024129-1029-53236
12,DB,18,0,heureux,mdg1,2024129-1029-53236
12,LG,19,1,heureux,mdg1,2024129-1029-53236
12,MH,20,0,heureux,mdg1,2024129-1029-53236
12,SH,21,0,heureux,mdg1,2024129-1029-53236
12,A3,22,80,heureux,mdg1,2024129-1029-53236
12,LO,23,0,heureux,mdg1,2024129-1029-53236
12,A2,24,0,heureux,mdg1,2024129-1029-53236
12,MB,25,0,heureux,mdg1,2024129-1029-53236
12,LC,26,0,heureux,mdg1,2024129-1029-53236
12,SP,27,0,heureux,mdg1,2024129-1029-53236
12,LR,28,0,heureux,mdg1,2024129-1029-53236
12,A1,29,0,heureux,mdg1,2024129-1029-53236
12,MO,30,0,heureux,mdg1,2024129-1029-53236
12,SR,31,100,heureux,mdg1,2024129-1029-53236
12,MC,32,61,heureux,mdg1,2024129-1029-53236
12,SY,33,0,heureux,mdg1,2024129-1029-53236
12,DH,34,0,heureux,mdg1,2024129-1029-53236
12,WH,35,100,heureux,mdg1,2024129-1029-53236
12,DR,36,82,heureux,mdg1,2024129-1029-53236
12,MR,37,31,heureux,mdg1,2024129-1029-53236
13,SY,1,0,confort,mdg1,2024129-1029-53236
13,SB,2,25,confort,mdg1,2024129-1029-53236
13,MR,3,40,confort,mdg1,2024129-1029-53236
13,A1,4,100,confort,mdg1,2024129-1029-53236
13,DC,5,0,confort,mdg1,2024129-1029-53236
13,LH,6,0,confort,mdg1,2024129-1029-53236
13,MO,7,0,confort,mdg1,2024129-1029-53236
13,DY,8,0,confort,mdg1,2024129-1029-53236
13,SC,9,0,confort,mdg1,2024129-1029-53236
13,MP,10,0,confort,mdg1,2024129-1029-53236
13,MG,11,0,confort,mdg1,2024129-1029-53236
13,SP,12,0,confort,mdg1,2024129-1029-53236
13,LO,13,0,confort,mdg1,2024129-1029-53236
13,LP,14,0,confort,mdg1,2024129-1029-53236
13,LG,15,0,confort,mdg1,2024129-1029-53236
13,MY,16,0,confort,mdg1,2024129-1029-53236
13,BK,17,87,confort,mdg1,2024129-1029-53236
13,DO,18,2,confort,mdg1,2024129-1029-53236
13,MC,19,0,confort,mdg1,2024129-1029-53236
13,LY,20,1,confort,mdg1,2024129-1029-53236
13,DP,21,0,confort,mdg1,2024129-1029-53236
13,A3,22,85,confort,mdg1,2024129-1029-53236
